hour,direction,ru,bandwidth,service,delay,slice
18,DL,RU_59,192.0,CG,80.0,eMBB
18,DL,RU_59,428.9859,CG,80.0,eMBB
18,DL,RU_33,37.1967,CG,80.0,eMBB
18,DL,RU_37,767.3436,CG,80.0,eMBB
18,DL,RU_37,1521.8327,CG,80.0,eMBB
18,DL,RU_29,154.4799,CG,80.0,eMBB
18,DL,RU_29,263.3693,CG,80.0,eMBB
18,DL,RU_81,621.3027,CG,80.0,eMBB
18,DL,RU_81,1314.3996,CG,80.0,eMBB
18,DL,RU_16,225.3822,CG,80.0,eMBB
18,DL,RU_16,377.2465,CG,80.0,eMBB
18,DL,RU_16,498.0613,CG,80.0,eMBB
18,DL,RU_83,600.4675,CG,80.0,eMBB
18,DL,RU_83,1180.4054,CG,80.0,eMBB
18,DL,RU_83,1068.6999,CG,80.0,eMBB
18,DL,RU_2,196.1217,CG,80.0,eMBB
18,DL,RU_2,318.0638,CG,80.0,eMBB
18,UL,RU_98,576.666,MIOT,10.0,mMTC
18,UL,RU_98,1273.221,MIOT,10.0,mMTC
18,UL,RU_98,1233.0364,MIOT,10.0,mMTC
18,UL,RU_29,783.4917,MIOT,10.0,mMTC
18,DL,RU_20,500.3373,CG,80.0,eMBB
18,DL,RU_20,923.2545,CG,80.0,eMBB
18,DL,RU_20,1068.0299,CG,80.0,eMBB
18,DL,RU_22,668.7711,CG,80.0,eMBB
18,DL,RU_22,1386.8413,CG,80.0,eMBB
18,DL,RU_76,618.4485,CG,80.0,eMBB
18,DL,RU_66,613.1865,CG,80.0,eMBB
18,DL,RU_66,941.4246,CG,80.0,eMBB
18,UL,RU_95,798.0454,MIOT,10.0,mMTC
18,UL,RU_95,1566.4694,MIOT,10.0,mMTC
18,DL,RU_51,497.0204,CG,80.0,eMBB
18,DL,RU_51,1116.7526,CG,80.0,eMBB
18,DL,RU_33,391.3904,CG,80.0,eMBB
18,DL,RU_33,764.4102,CG,80.0,eMBB
18,DL,RU_9,607.7948,CG,80.0,eMBB
18,DL,RU_12,491.0889,CG,80.0,eMBB
18,DL,RU_12,946.8033,CG,80.0,eMBB
18,DL,RU_57,290.332,CG,80.0,eMBB
18,DL,RU_63,151.9827,CG,80.0,eMBB
18,DL,RU_63,274.0678,CG,80.0,eMBB
18,DL,RU_52,574.4894,CG,80.0,eMBB
18,DL,RU_26,766.9472,CG,80.0,eMBB
18,DL,RU_26,1379.5828,CG,80.0,eMBB
18,DL,RU_80,505.6839,CG,80.0,eMBB
18,DL,RU_37,476.2616,CG,80.0,eMBB
18,DL,RU_37,1092.1116,CG,80.0,eMBB
18,DL,RU_44,615.7358,CG,80.0,eMBB
18,DL,RU_90,570.0622,CG,80.0,eMBB
18,DL,RU_90,734.9827,CG,80.0,eMBB
18,DL,RU_90,915.6489,CG,80.0,eMBB
18,DL,RU_8,706.5786,CG,80.0,eMBB
18,DL,RU_8,1182.9753,CG,80.0,eMBB
18,DL,RU_74,310.1694,CG,80.0,eMBB
18,DL,RU_24,626.7153,CG,80.0,eMBB
18,DL,RU_24,1344.783,CG,80.0,eMBB
18,DL,RU_24,1403.3554,CG,80.0,eMBB
18,DL,RU_15,740.3059,CG,80.0,eMBB
18,DL,RU_15,1185.1163,CG,80.0,eMBB
18,DL,RU_42,443.9168,CG,80.0,eMBB
18,UL,RU_22,764.0513,MIOT,10.0,mMTC
18,DL,RU_22,1661.6092,VS,100.0,eMBB
18,UL,RU_73,584.8369,MIOT,10.0,mMTC
18,UL,RU_73,1060.6187,MIOT,10.0,mMTC
18,UL,RU_23,222.3333,MIOT,10.0,mMTC
18,UL,RU_23,415.479,MIOT,10.0,mMTC
18,UL,RU_38,77.392,MIOT,10.0,mMTC
18,UL,RU_25,474.4667,MIOT,10.0,mMTC
18,UL,RU_25,952.6702,MIOT,10.0,mMTC
18,UL,RU_38,745.5982,MIOT,10.0,mMTC
18,UL,RU_38,1428.219,MIOT,10.0,mMTC
18,UL,RU_49,286.8787,MIOT,10.0,mMTC
18,UL,RU_10,454.7122,MIOT,10.0,mMTC
18,UL,RU_10,925.4264,MIOT,10.0,mMTC
18,UL,RU_34,349.572,MIOT,10.0,mMTC
18,UL,RU_34,633.7312,MIOT,10.0,mMTC
18,UL,RU_71,472.4202,MIOT,10.0,mMTC
18,UL,RU_71,705.3275,MIOT,10.0,mMTC
18,UL,RU_71,1019.222,MIOT,10.0,mMTC
18,UL,RU_0,397.8663,MIOT,10.0,mMTC
18,UL,RU_0,823.7697,MIOT,10.0,mMTC
18,UL,RU_26,816.4908,MIOT,10.0,mMTC
18,UL,RU_26,1701.0623,MIOT,10.0,mMTC
18,UL,RU_71,651.2347,MIOT,10.0,mMTC
18,UL,RU_71,1205.6363,MIOT,10.0,mMTC
18,UL,RU_71,1220.7182,MIOT,10.0,mMTC
18,UL,RU_81,199.1339,MIOT,10.0,mMTC
18,UL,RU_81,326.0318,MIOT,10.0,mMTC
18,UL,RU_38,751.7165,MIOT,10.0,mMTC
18,UL,RU_38,1313.8712,MIOT,10.0,mMTC
18,UL,RU_66,895.2086,MIOT,10.0,mMTC
18,UL,RU_66,1748.0826,MIOT,10.0,mMTC
18,UL,RU_71,417.239,MIOT,10.0,mMTC
18,UL,RU_71,708.3663,MIOT,10.0,mMTC
18,UL,RU_71,818.828,MIOT,10.0,mMTC
18,UL,RU_86,666.7832,MIOT,10.0,mMTC
18,UL,RU_86,1409.6725,MIOT,10.0,mMTC
18,UL,RU_0,797.3886,MIOT,10.0,mMTC
18,DL,RU_92,449.6256,CG,80.0,eMBB
18,DL,RU_92,735.2602,CG,80.0,eMBB
18,UL,RU_23,875.1967,MIOT,10.0,mMTC
18,UL,RU_23,1828.014,MIOT,10.0,mMTC
18,UL,RU_9,331.6967,MIOT,10.0,mMTC
18,UL,RU_9,637.6813,MIOT,10.0,mMTC
18,UL,RU_9,693.3823,MIOT,10.0,mMTC
18,UL,RU_87,889.7338,MIOT,10.0,mMTC
18,UL,RU_87,1618.7075,MIOT,10.0,mMTC
18,UL,RU_82,8.0549,MIOT,10.0,mMTC
18,UL,RU_82,14.9899,MIOT,10.0,mMTC
18,UL,RU_53,409.7585,MIOT,10.0,mMTC
18,UL,RU_53,995.2267,MIOT,10.0,mMTC
18,UL,RU_93,805.1604,MIOT,10.0,mMTC
18,DL,RU_32,348.261,CG,80.0,eMBB
18,DL,RU_32,668.5013,CG,80.0,eMBB
18,DL,RU_32,706.0071,CG,80.0,eMBB
18,DL,RU_37,231.5045,CG,80.0,eMBB
18,DL,RU_37,412.5484,CG,80.0,eMBB
18,DL,RU_42,577.4442,CG,80.0,eMBB
18,UL,RU_20,1009.7279,VOIP,100.0,eMBB
18,DL,RU_42,1009.7279,VOIP,100.0,eMBB
18,DL,RU_78,658.579,CG,80.0,eMBB
18,DL,RU_78,1245.0974,CG,80.0,eMBB
18,DL,RU_42,59.7022,CG,80.0,eMBB
18,DL,RU_42,95.6525,CG,80.0,eMBB
18,DL,RU_42,139.0099,CG,80.0,eMBB
18,DL,RU_67,650.3741,CG,80.0,eMBB
18,DL,RU_67,1211.5635,CG,80.0,eMBB
18,DL,RU_67,1292.4609,CG,80.0,eMBB
18,DL,RU_91,513.3239,CG,80.0,eMBB
18,DL,RU_91,1003.3764,CG,80.0,eMBB
18,DL,RU_91,1022.3578,CG,80.0,eMBB
18,UL,RU_72,912.4702,MIOT,10.0,mMTC
18,UL,RU_53,770.3553,MIOT,10.0,mMTC
18,UL,RU_50,857.9132,MIOT,10.0,mMTC
18,UL,RU_50,1767.3225,MIOT,10.0,mMTC
18,UL,RU_89,502.6595,MIOT,10.0,mMTC
18,UL,RU_89,1007.0038,MIOT,10.0,mMTC
18,UL,RU_89,312.9861,MIOT,10.0,mMTC
18,UL,RU_89,682.3649,MIOT,10.0,mMTC
18,UL,RU_19,19.4533,MIOT,10.0,mMTC
18,UL,RU_19,38.213,MIOT,10.0,mMTC
18,UL,RU_19,31.8272,MIOT,10.0,mMTC
18,UL,RU_16,899.1611,MIOT,10.0,mMTC
18,UL,RU_16,1535.3844,MIOT,10.0,mMTC
18,UL,RU_16,1635.6055,MIOT,10.0,mMTC
18,UL,RU_55,487.2104,MIOT,10.0,mMTC
18,UL,RU_55,595.1806,MIOT,10.0,mMTC
18,UL,RU_55,883.2792,MIOT,10.0,mMTC
18,UL,RU_47,659.3277,MIOT,10.0,mMTC
18,UL,RU_47,1481.6748,MIOT,10.0,mMTC
18,DL,RU_8,439.1941,CG,80.0,eMBB
18,UL,RU_18,804.9638,MIOT,10.0,mMTC
18,UL,RU_18,1466.6771,MIOT,10.0,mMTC
18,UL,RU_18,1559.2479,MIOT,10.0,mMTC
18,DL,RU_8,738.9056,AR,20.0,eMBB
18,DL,RU_55,942.6315,VS,100.0,eMBB
18,DL,RU_55,1718.6225,VS,100.0,eMBB
18,DL,RU_39,738.9056,AR,20.0,eMBB
18,DL,RU_55,271.8282,AR,20.0,eMBB
18,DL,RU_55,515.8257,AR,20.0,eMBB
18,DL,RU_39,738.9056,AR,20.0,eMBB
18,DL,RU_3,2008.5537,AR,20.0,eMBB
18,DL,RU_3,4060.5434,AR,20.0,eMBB
18,DL,RU_3,3888.8386,AR,20.0,eMBB
18,DL,RU_82,738.9056,AR,20.0,eMBB
18,DL,RU_82,765.9265,AR,20.0,eMBB
18,UL,RU_29,108.8848,VOIP,100.0,eMBB
18,DL,RU_45,108.8848,VOIP,100.0,eMBB
18,UL,RU_29,240.4131,VOIP,100.0,eMBB
18,DL,RU_45,240.4131,VOIP,100.0,eMBB
18,UL,RU_29,198.9957,VOIP,100.0,eMBB
18,DL,RU_45,198.9957,VOIP,100.0,eMBB
18,UL,RU_43,106.6092,VOIP,100.0,eMBB
18,DL,RU_61,106.6092,VOIP,100.0,eMBB
18,UL,RU_43,248.1086,VOIP,100.0,eMBB
18,DL,RU_61,248.1086,VOIP,100.0,eMBB
18,UL,RU_57,110.5702,VOIP,100.0,eMBB
18,DL,RU_28,110.5702,VOIP,100.0,eMBB
18,UL,RU_6,112.6415,VOIP,100.0,eMBB
18,DL,RU_64,112.6415,VOIP,100.0,eMBB
18,UL,RU_6,206.1284,VOIP,100.0,eMBB
18,DL,RU_64,206.1284,VOIP,100.0,eMBB
18,UL,RU_18,106.8825,VOIP,100.0,eMBB
18,DL,RU_59,106.8825,VOIP,100.0,eMBB
18,UL,RU_18,213.5326,VOIP,100.0,eMBB
18,DL,RU_59,213.5326,VOIP,100.0,eMBB
18,DL,RU_81,271.8282,AR,20.0,eMBB
18,DL,RU_81,518.6953,AR,20.0,eMBB
18,DL,RU_81,535.6464,AR,20.0,eMBB
18,UL,RU_56,108.7455,VOIP,100.0,eMBB
18,DL,RU_45,108.7455,VOIP,100.0,eMBB
18,UL,RU_79,112.7136,VOIP,100.0,eMBB
18,DL,RU_73,112.7136,VOIP,100.0,eMBB
18,UL,RU_63,111.6367,VOIP,100.0,eMBB
18,DL,RU_4,111.6367,VOIP,100.0,eMBB
18,UL,RU_63,225.4071,VOIP,100.0,eMBB
18,DL,RU_4,225.4071,VOIP,100.0,eMBB
18,UL,RU_39,107.4999,VOIP,100.0,eMBB
18,DL,RU_79,107.4999,VOIP,100.0,eMBB
18,UL,RU_93,107.4312,VOIP,100.0,eMBB
18,DL,RU_7,107.4312,VOIP,100.0,eMBB
18,UL,RU_93,217.6456,VOIP,100.0,eMBB
18,DL,RU_7,217.6456,VOIP,100.0,eMBB
18,UL,RU_26,108.0517,VOIP,100.0,eMBB
18,DL,RU_89,108.0517,VOIP,100.0,eMBB
18,UL,RU_31,111.4939,VOIP,100.0,eMBB
18,DL,RU_33,111.4939,VOIP,100.0,eMBB
18,UL,RU_31,249.6397,VOIP,100.0,eMBB
18,DL,RU_33,249.6397,VOIP,100.0,eMBB
18,UL,RU_62,107.7065,VOIP,100.0,eMBB
18,DL,RU_26,107.7065,VOIP,100.0,eMBB
18,UL,RU_62,198.8593,VOIP,100.0,eMBB
18,DL,RU_26,198.8593,VOIP,100.0,eMBB
18,UL,RU_63,113.0025,VOIP,100.0,eMBB
18,DL,RU_92,113.0025,VOIP,100.0,eMBB
18,UL,RU_63,177.1594,VOIP,100.0,eMBB
18,DL,RU_92,177.1594,VOIP,100.0,eMBB
18,UL,RU_63,237.9572,VOIP,100.0,eMBB
18,DL,RU_92,237.9572,VOIP,100.0,eMBB
18,UL,RU_32,111.1377,VOIP,100.0,eMBB
18,DL,RU_92,111.1377,VOIP,100.0,eMBB
18,UL,RU_32,258.2985,VOIP,100.0,eMBB
18,DL,RU_92,258.2985,VOIP,100.0,eMBB
18,UL,RU_79,109.5839,VOIP,100.0,eMBB
18,DL,RU_97,109.5839,VOIP,100.0,eMBB
18,UL,RU_79,275.3537,VOIP,100.0,eMBB
18,DL,RU_97,275.3537,VOIP,100.0,eMBB
18,UL,RU_79,171.2883,VOIP,100.0,eMBB
18,DL,RU_97,171.2883,VOIP,100.0,eMBB
18,UL,RU_20,109.094,VOIP,100.0,eMBB
18,DL,RU_5,109.094,VOIP,100.0,eMBB
18,UL,RU_20,211.7167,VOIP,100.0,eMBB
18,DL,RU_5,211.7167,VOIP,100.0,eMBB
18,UL,RU_20,246.5092,VOIP,100.0,eMBB
18,DL,RU_5,246.5092,VOIP,100.0,eMBB
18,UL,RU_15,112.9302,VOIP,100.0,eMBB
18,DL,RU_78,112.9302,VOIP,100.0,eMBB
18,UL,RU_15,203.0867,VOIP,100.0,eMBB
18,DL,RU_78,203.0867,VOIP,100.0,eMBB
18,UL,RU_27,112.858,VOIP,100.0,eMBB
18,DL,RU_4,112.858,VOIP,100.0,eMBB
18,UL,RU_27,249.518,VOIP,100.0,eMBB
18,DL,RU_4,249.518,VOIP,100.0,eMBB
18,UL,RU_27,217.2503,VOIP,100.0,eMBB
18,DL,RU_4,217.2503,VOIP,100.0,eMBB
18,DL,RU_85,738.9056,AR,20.0,eMBB
18,DL,RU_79,738.9056,AR,20.0,eMBB
18,DL,RU_79,693.0689,AR,20.0,eMBB
18,DL,RU_22,164.4432,VS,100.0,eMBB
18,DL,RU_22,356.081,VS,100.0,eMBB
18,DL,RU_51,985.1248,VS,100.0,eMBB
18,DL,RU_38,934.8054,VS,100.0,eMBB
18,UL,RU_89,1795.5114,I4.0,15.0,uRLLC
18,DL,RU_38,1795.5114,I4.0,15.0,uRLLC
18,DL,RU_81,521.9239,VS,100.0,eMBB
18,DL,RU_81,1275.3324,VS,100.0,eMBB
18,DL,RU_46,587.5195,VS,100.0,eMBB
18,DL,RU_70,953.4117,VS,100.0,eMBB
18,DL,RU_70,1968.7965,VS,100.0,eMBB
18,DL,RU_60,819.4845,VS,100.0,eMBB
18,DL,RU_60,1681.7151,VS,100.0,eMBB
18,DL,RU_68,903.9654,VS,100.0,eMBB
18,DL,RU_68,1921.2533,VS,100.0,eMBB
18,DL,RU_63,861.0383,VS,100.0,eMBB
18,DL,RU_63,2017.5691,VS,100.0,eMBB
18,DL,RU_63,1726.4555,VS,100.0,eMBB
18,DL,RU_67,262.2493,VS,100.0,eMBB
18,DL,RU_67,417.301,VS,100.0,eMBB
18,DL,RU_67,543.9047,VS,100.0,eMBB
18,DL,RU_19,964.3782,VS,100.0,eMBB
18,DL,RU_19,1585.9141,VS,100.0,eMBB
18,DL,RU_8,271.8282,AR,20.0,eMBB
18,DL,RU_8,540.3974,AR,20.0,eMBB
18,DL,RU_7,1157.4539,VS,100.0,eMBB
18,DL,RU_7,2141.6284,VS,100.0,eMBB
18,DL,RU_57,137.3189,VS,100.0,eMBB
18,UL,RU_3,225.212,VOIP,100.0,eMBB
18,DL,RU_57,225.212,VOIP,100.0,eMBB
18,DL,RU_47,55.4482,VS,100.0,eMBB
18,DL,RU_47,87.9884,VS,100.0,eMBB
18,DL,RU_3,421.2216,VS,100.0,eMBB
18,DL,RU_91,300.8655,VS,100.0,eMBB
18,DL,RU_91,754.7061,VS,100.0,eMBB
18,DL,RU_91,604.3175,VS,100.0,eMBB
18,DL,RU_0,579.9171,VS,100.0,eMBB
18,DL,RU_0,1234.9504,VS,100.0,eMBB
18,DL,RU_0,1142.9717,CG,80.0,eMBB
18,DL,RU_94,248.0,VS,100.0,eMBB
18,DL,RU_94,479.9369,VS,100.0,eMBB
18,DL,RU_12,288.0,VS,100.0,eMBB
18,DL,RU_57,300.0,VS,100.0,eMBB
18,DL,RU_57,583.1622,VS,100.0,eMBB
18,DL,RU_54,376.0,VS,100.0,eMBB
18,DL,RU_49,2008.5537,AR,20.0,eMBB
18,DL,RU_49,2544.81,AR,20.0,eMBB
18,DL,RU_10,738.9056,AR,20.0,eMBB
18,DL,RU_12,912.4435,VS,100.0,eMBB
18,DL,RU_12,1799.7869,VS,100.0,eMBB
18,DL,RU_36,309.9682,VS,100.0,eMBB
18,DL,RU_36,590.6513,VS,100.0,eMBB
18,UL,RU_36,439.77,MIOT,10.0,mMTC
18,DL,RU_15,894.6423,VS,100.0,eMBB
18,DL,RU_15,1660.1591,VS,100.0,eMBB
18,DL,RU_24,312.9673,VS,100.0,eMBB
18,UL,RU_11,26.2958,MIOT,10.0,mMTC
18,UL,RU_11,44.3048,MIOT,10.0,mMTC
18,DL,RU_24,627.7209,VS,100.0,eMBB
18,DL,RU_89,513.6508,VS,100.0,eMBB
18,DL,RU_89,1098.8061,VS,100.0,eMBB
18,DL,RU_33,723.1886,VS,100.0,eMBB
18,DL,RU_33,1515.7112,VS,100.0,eMBB
18,DL,RU_81,231.5351,VS,100.0,eMBB
18,DL,RU_81,526.3643,VS,100.0,eMBB
18,DL,RU_81,383.3639,VS,100.0,eMBB
18,DL,RU_25,908.4495,VS,100.0,eMBB
18,DL,RU_37,245.6426,VS,100.0,eMBB
18,DL,RU_10,615.4799,VS,100.0,eMBB
18,DL,RU_10,1190.3366,VS,100.0,eMBB
18,DL,RU_65,761.4123,VS,100.0,eMBB
18,DL,RU_65,1629.6896,VS,100.0,eMBB
18,DL,RU_65,1515.1862,VS,100.0,eMBB
18,UL,RU_62,405.52,I4.0,15.0,uRLLC
18,DL,RU_34,405.52,I4.0,15.0,uRLLC
18,DL,RU_60,571.8593,VS,100.0,eMBB
18,UL,RU_90,201.3753,I4.0,15.0,uRLLC
18,DL,RU_69,201.3753,I4.0,15.0,uRLLC
18,UL,RU_90,342.2488,I4.0,15.0,uRLLC
18,DL,RU_69,342.2488,I4.0,15.0,uRLLC
18,UL,RU_33,405.52,I4.0,15.0,uRLLC
18,DL,RU_38,405.52,I4.0,15.0,uRLLC
18,UL,RU_79,405.52,I4.0,15.0,uRLLC
18,DL,RU_20,405.52,I4.0,15.0,uRLLC
18,UL,RU_79,404.2581,I4.0,15.0,uRLLC
18,DL,RU_20,404.2581,I4.0,15.0,uRLLC
18,UL,RU_79,810.1223,I4.0,15.0,uRLLC
18,DL,RU_20,810.1223,I4.0,15.0,uRLLC
18,UL,RU_54,816.617,I4.0,15.0,uRLLC
18,DL,RU_99,816.617,I4.0,15.0,uRLLC
18,UL,RU_54,1616.5652,I4.0,15.0,uRLLC
18,DL,RU_99,1616.5652,I4.0,15.0,uRLLC
18,UL,RU_54,1483.0486,I4.0,15.0,uRLLC
18,DL,RU_99,1483.0486,I4.0,15.0,uRLLC
18,DL,RU_80,860.6877,VS,100.0,eMBB
18,DL,RU_80,1597.5797,VS,100.0,eMBB
18,DL,RU_1,683.8598,VS,100.0,eMBB
18,DL,RU_1,1286.388,VS,100.0,eMBB
18,DL,RU_24,112.6403,VS,100.0,eMBB
18,DL,RU_24,171.8193,VS,100.0,eMBB
18,DL,RU_24,204.6124,VS,100.0,eMBB
18,UL,RU_99,405.52,I4.0,15.0,uRLLC
18,DL,RU_3,405.52,I4.0,15.0,uRLLC
18,UL,RU_99,400.1748,VOIP,100.0,eMBB
18,DL,RU_3,400.1748,VOIP,100.0,eMBB
18,DL,RU_15,247.922,VS,100.0,eMBB
18,DL,RU_3,917.3364,VS,100.0,eMBB
18,DL,RU_3,2393.9637,VS,100.0,eMBB
18,DL,RU_3,1638.767,VS,100.0,eMBB
18,DL,RU_1,852.9111,VS,100.0,eMBB
18,DL,RU_1,1366.3591,AR,20.0,eMBB
18,DL,RU_1,1566.8338,VS,100.0,eMBB
18,DL,RU_3,727.6626,VS,100.0,eMBB
18,DL,RU_3,1439.2946,VS,100.0,eMBB
18,DL,RU_3,1513.1393,VS,100.0,eMBB
18,DL,RU_86,676.7099,VS,100.0,eMBB
18,DL,RU_86,1310.4077,VS,100.0,eMBB
18,DL,RU_86,1200.1296,VS,100.0,eMBB
18,DL,RU_88,417.4577,VS,100.0,eMBB
18,DL,RU_88,752.777,VS,100.0,eMBB
18,DL,RU_88,851.0363,VS,100.0,eMBB
18,DL,RU_8,86.2941,VS,100.0,eMBB
18,DL,RU_8,149.9729,VS,100.0,eMBB
18,DL,RU_8,155.5877,VS,100.0,eMBB
18,DL,RU_44,954.6792,VS,100.0,eMBB
18,DL,RU_44,1663.7606,VS,100.0,eMBB
18,DL,RU_44,1884.7889,VS,100.0,eMBB
18,DL,RU_56,956.2481,VS,100.0,eMBB
18,DL,RU_56,1696.4786,VS,100.0,eMBB
18,DL,RU_56,1910.3536,VS,100.0,eMBB
18,DL,RU_12,552.0819,VS,100.0,eMBB
18,DL,RU_12,938.3936,VS,100.0,eMBB
18,DL,RU_12,1064.8804,VS,100.0,eMBB
18,DL,RU_85,716.7857,VS,100.0,eMBB
18,DL,RU_85,1298.9071,VS,100.0,eMBB
18,UL,RU_86,1447.1325,I4.0,15.0,uRLLC
18,DL,RU_85,1447.1325,I4.0,15.0,uRLLC
18,DL,RU_4,276.0,VS,100.0,eMBB
18,DL,RU_4,641.4082,CG,80.0,eMBB
18,DL,RU_4,469.4967,VS,100.0,eMBB
18,DL,RU_92,284.0,VS,100.0,eMBB
18,DL,RU_92,559.7141,VS,100.0,eMBB
18,DL,RU_92,602.5358,VS,100.0,eMBB
18,DL,RU_41,284.0,VS,100.0,eMBB
18,DL,RU_41,651.1645,VS,100.0,eMBB
18,DL,RU_41,660.4885,VS,100.0,eMBB
18,DL,RU_4,344.0,VS,100.0,eMBB
18,DL,RU_4,650.3602,VS,100.0,eMBB
18,DL,RU_4,580.9949,VS,100.0,eMBB
18,DL,RU_99,1036.9333,VS,100.0,eMBB
18,DL,RU_99,2195.1457,VS,100.0,eMBB
18,DL,RU_99,2136.5082,VS,100.0,eMBB
18,DL,RU_87,965.3288,VS,100.0,eMBB
18,DL,RU_87,2036.3858,VS,100.0,eMBB
18,DL,RU_87,1907.1256,VS,100.0,eMBB
18,DL,RU_85,1099.9919,VS,100.0,eMBB
18,DL,RU_85,2359.0544,VS,100.0,eMBB
18,DL,RU_85,2487.6271,VS,100.0,eMBB
18,DL,RU_19,974.4133,VS,100.0,eMBB
18,DL,RU_19,2101.6908,VS,100.0,eMBB
18,DL,RU_19,1726.7213,VS,100.0,eMBB
18,DL,RU_23,225.2894,VS,100.0,eMBB
18,DL,RU_23,423.9917,VS,100.0,eMBB
18,DL,RU_23,535.8034,VS,100.0,eMBB
18,DL,RU_4,41.3287,VS,100.0,eMBB
18,DL,RU_4,78.5199,VS,100.0,eMBB
18,DL,RU_4,79.0379,VS,100.0,eMBB
18,DL,RU_49,54.7626,VS,100.0,eMBB
18,DL,RU_49,122.3473,VS,100.0,eMBB
18,DL,RU_49,109.3534,VS,100.0,eMBB
18,DL,RU_44,657.5309,VS,100.0,eMBB
18,DL,RU_44,1246.9289,VS,100.0,eMBB
18,DL,RU_44,885.7827,VS,100.0,eMBB
18,DL,RU_47,847.7268,VS,100.0,eMBB
18,DL,RU_47,1359.4893,VS,100.0,eMBB
18,DL,RU_47,1637.7167,VS,100.0,eMBB
18,DL,RU_96,591.6672,VS,100.0,eMBB
18,DL,RU_96,1171.6375,VS,100.0,eMBB
18,DL,RU_96,1099.5617,VS,100.0,eMBB
18,DL,RU_83,864.4644,VS,100.0,eMBB
18,DL,RU_83,1677.0939,VS,100.0,eMBB
18,DL,RU_83,1696.2127,VS,100.0,eMBB
18,DL,RU_56,1160.2063,VS,100.0,eMBB
18,DL,RU_56,1974.2459,VS,100.0,eMBB
18,DL,RU_56,2508.7194,VS,100.0,eMBB
18,DL,RU_95,864.3069,VS,100.0,eMBB
18,DL,RU_95,1418.6272,VS,100.0,eMBB
18,DL,RU_95,1910.1473,VS,100.0,eMBB
18,DL,RU_12,279.5792,VS,100.0,eMBB
18,DL,RU_12,528.3602,VS,100.0,eMBB
18,UL,RU_24,444.8364,I4.0,15.0,uRLLC
18,DL,RU_12,444.8364,I4.0,15.0,uRLLC
18,DL,RU_58,792.3406,VS,100.0,eMBB
18,DL,RU_58,1860.4014,VS,100.0,eMBB
18,DL,RU_58,1755.5092,VS,100.0,eMBB
18,DL,RU_73,564.3034,VS,100.0,eMBB
18,UL,RU_81,1146.4167,VOIP,100.0,eMBB
18,DL,RU_73,1146.4167,VOIP,100.0,eMBB
18,DL,RU_73,1171.8732,VS,100.0,eMBB
18,DL,RU_85,235.4234,VS,100.0,eMBB
18,DL,RU_85,533.2834,VS,100.0,eMBB
18,DL,RU_85,414.982,CG,80.0,eMBB
18,DL,RU_71,765.9401,VS,100.0,eMBB
18,DL,RU_71,1361.7072,VS,100.0,eMBB
18,DL,RU_71,1594.7115,VS,100.0,eMBB
18,DL,RU_71,1066.2403,VS,100.0,eMBB
18,DL,RU_71,2230.9669,VS,100.0,eMBB
18,DL,RU_71,1921.6428,VS,100.0,eMBB
18,DL,RU_0,654.0942,VS,100.0,eMBB
18,DL,RU_0,1362.1232,VS,100.0,eMBB
18,DL,RU_0,1176.463,VS,100.0,eMBB
18,DL,RU_91,520.6981,CG,80.0,eMBB
18,DL,RU_91,943.8127,CG,80.0,eMBB
18,DL,RU_91,758.3548,CG,80.0,eMBB
18,UL,RU_66,816.617,I4.0,15.0,uRLLC
18,DL,RU_48,816.617,I4.0,15.0,uRLLC
18,UL,RU_66,1647.2313,I4.0,15.0,uRLLC
18,DL,RU_48,1647.2313,I4.0,15.0,uRLLC
18,UL,RU_66,1654.7364,I4.0,15.0,uRLLC
18,DL,RU_48,1654.7364,I4.0,15.0,uRLLC
18,DL,RU_63,698.3193,CG,80.0,eMBB
18,DL,RU_63,1369.4097,CG,80.0,eMBB
18,DL,RU_63,1211.3584,CG,80.0,eMBB
18,DL,RU_48,491.5267,CG,80.0,eMBB
18,DL,RU_48,1077.5904,CG,80.0,eMBB
18,DL,RU_48,817.7555,CG,80.0,eMBB
18,DL,RU_22,138.0521,CG,80.0,eMBB
18,DL,RU_22,208.7412,CG,80.0,eMBB
18,UL,RU_22,285.111,MIOT,10.0,mMTC
18,DL,RU_68,644.1384,CG,80.0,eMBB
18,DL,RU_68,1355.685,CG,80.0,eMBB
18,DL,RU_68,1437.6041,CG,80.0,eMBB
18,DL,RU_6,607.2108,CG,80.0,eMBB
18,DL,RU_6,1055.0108,CG,80.0,eMBB
18,DL,RU_6,1367.2416,CG,80.0,eMBB
18,DL,RU_39,52.8214,CG,80.0,eMBB
18,DL,RU_39,94.7467,CG,80.0,eMBB
18,DL,RU_39,110.6599,CG,80.0,eMBB
18,DL,RU_88,670.3449,CG,80.0,eMBB
18,DL,RU_88,1457.6804,CG,80.0,eMBB
18,DL,RU_88,1283.5904,CG,80.0,eMBB
18,DL,RU_18,133.5097,CG,80.0,eMBB
18,DL,RU_18,316.7419,CG,80.0,eMBB
18,DL,RU_18,293.0896,CG,80.0,eMBB
18,DL,RU_75,480.362,CG,80.0,eMBB
18,DL,RU_75,880.6405,CG,80.0,eMBB
18,DL,RU_75,1090.2416,CG,80.0,eMBB
18,DL,RU_18,442.1926,CG,80.0,eMBB
18,DL,RU_18,983.0082,CG,80.0,eMBB
18,DL,RU_18,921.1225,CG,80.0,eMBB
